"id","id","division_id","depto_id","asig_id","p15","p15_just"
940,197,4,11,VENTILACION,1,Contempla los temas esenciales para la asignatura
941,200,4,11,TEMAS SELECTOS,2,"""los temarios son extensos, pero les falta temas, se requiere mas horas de clase y menos dias festivos"""
942,200,4,11,TEMAS SELECTOS,1,Cubre los temas m�s esenciales de la asignatura
943,192,4,11,INTRODUCCION A LA INGENIERIA DE MINAS Y METALURGIA,1,Porque adquieren los conocimientos adecuados respecto al avance de la carrera
944,183,4,11,ANALISIS QUIMICO,2,Tengo una propuesta para la pr�xima revisi�n de estudios.
945,183,4,11,ANALISIS QUIMICO,1,"""En el programa propuesto siempre se dio un enfoque de aplicaci�n, con el objetivo de que en el momento en que se presente la oportunidad de aplicar lo aprendido tengan las bases suficientes para proponer, implementar y dar soluci�n a problemas en materia ambiental, relacionados con el �rea de ciencias de la Tierra. Sin embargo, siempre hay oportunidades de mejora como para programar alguna visita en un sitio, como caso de estudio. """
946,183,4,11,ANALISIS QUIMICO,1,creo que debemos tomar temas actuales o lo que la industria este demandando 
947,183,4,11,ANALISIS QUIMICO,1,Esta desarrollado a c�mo ser� el primer acercamiento que tienen los alumnos con la carrera y adem�s no saturarlos de cosas que a�n no van a comprender por la falta de antecedentes
948,193,4,11,LEGISLACION MINERA,1,Cubre los m�todos de an�lisis qu�mico modernos y los vigentes en la industria
949,193,4,11,LEGISLACION MINERA,1,Cubre los m�todos de an�lisis qu�mico modernos y los vigentes en la industria
950,201,4,11,FUNDAMENTOS DE METALURGIA EXTRACTIVA,1,Cubre los m�todos de an�lisis qu�mico modernos y los vigentes en la industria
951,189,4,11,FUNDAMENTOS PARA LA EXPLOTACION DE MINAS,1,Cubre los m�todos de an�lisis qu�mico modernos y los vigentes en la industria
952,188,4,11,FISICOQUIMICA,2,SE PODRA PRESENTAR AJUSTES Y CAMBIOS AL PROGRAMA
953,188,4,11,FISICOQUIMICA,2,"""Hace falta mas tiempo para la materia, ya que se omitieron muchos conocimientos que requieren los alumnos respecto del contenido de la materia."""
954,184,4,11,CONCENTRACION DE MINERALES,1,Permite adquirir las bases necesarias al alumno para comprender las asignaturas restantes del �rea metalurgica.
955,187,4,11,EXPLOTACION DE MINAS SUBTERRANEAS,2,Es un programa muy extenso para el numero de horas asignado 
956,194,4,11,MATERIALES Y PROCEDIMIENTOS DE CONSTRUCCION,2,Todo porgrama de una asignatura es muy grande y dependiendo del grupo aveces hay que invertir mas tiempo 
957,202,4,11,HIDRO-ELECTROMETALURGIA,1,Proporciona las bases necesarias para su aplicaci�n en las materias m�s especializadas de la carrera
958,191,4,11,INSTALACIONES MINERO METALURGICAS,1,Plantea los temas y tiempos necesarios
959,191,4,11,INSTALACIONES MINERO METALURGICAS,1,"""Si, porque se ven los objetivos dado el avance de la carrera y preparaci�n"""
960,203,4,11,MOLlENDA FINA Y ULTRAFINA,2,Es un temario muy extenso que poco puede profundizarse en 16 semanas
961,204,4,11,TEMAS SELECTOS DE MINERIA,2,hace falta la parte experimental que brinda el laboratorio
962,197,4,11,VENTILACION,1,Adecuados temas de aprendizaje
963,187,4,11,EXPLOTACION DE MINAS SUBTERRANEAS,1,Los temas del curso capacitan al alumno en el conocimiento del Proyecto Estructural de las Edificaciones e Instalaciones Mineras.
964,187,4,11,EXPLOTACION DE MINAS SUBTERRANEAS,1,Es una asignatura optativa consecuente a la de preparaci�n mec�nica de minerales son las mismos contenidos te�rico-t�cnicos pero con m�s profundidad.
965,195,4,11,MECANICA APLICADA Y PROCEDIMIENTOS DE CONSTRUCCION,2,creo que debemos tomar temas actuales o lo que la industria este demandando 
966,195,4,11,MECANICA APLICADA Y PROCEDIMIENTOS DE CONSTRUCCION,2,Tengo una propuesta para la pr�xima revisi�n de estudios.
967,196,4,11,PREPARACION Y CONCENTRACION  DE MINERALES,3,"""Deben incluirse temas que expliquen las responsabilidades que tendr�n como profesionistas al desempe�ar. Adem�s, se deber�a incluir temas sobre actualizaci�n tecnol�gica y manejo de otras herramientas."""
968,182,4,11,ADMINISTRACION APLICADA A LA MINERIA,1,"""Si, porque abarca los conocimientos adecuados a su avance de carrera"""
969,190,4,11,GESTION AMBIENTAL EN MINERIA,1,Adecuados temas de aprendizaje
970,205,4,11,HIDRO Y PIROMETALURGIA,2,"""El programa de estudio es bastante extenso, es necesario considerar la atenci�n de algunos temas en Cursos-Taller o Intersemestrales"""
973,185,4,11,DEPOSITOS DE RESIDUOS MINEROS,2,REQUIERE LA REVISI�N Y ACTUALIZACI�N DE ALGUNOS TEMAS
974,206,4,11,MOLIENDA FINA Y ULTRAFINA,3,Las 4 horas a las semana no son suficientes para cubrir el temario
975,198,4,11,VOLADURA DE ROCAS,1,Porque abarca las generalidades del objetivo
976,470,4,25,FISICA DE LAS ONDAS,1,Por el momento lo veo muy conveniente
977,476,4,25,MECANICA DEL MEDIO CONTINUO,2,REQUIERE LA REVISI�N Y ACTUALIZACI�N DE ALGUNOS TEMAS
978,483,4,25,SISMOLOGIA APLICADA A LA EXPLOTACION PETROLERA,1,"""Es una asignatura optativa y consecuente a la asignatura Preparaci�n Mec�nica de minerales, en la optativa se tratas los mismos aspectos con mayor profundidad.."""
979,477,4,25,PROCESAMIENTO DE DATOS SISMICOS PETROLEROS,1,Comprende los temas del objetivo del curso
980,484,4,25,SISMOLOGIA APLlCADA A LA EXPLORACION PETROLERA,1,Porque es una buena introducci�n a la Sismolog�a.
981,485,4,25,TEMAS SEL. DE ING GEOFISICA I,3,"""El alumno tiene que aprender notaci�n inicial o de Einstein y aparte aprender Mec�nica del Medio Continuo, lo cual es mucho para un solo semestre."""
982,485,4,25,TEMAS SEL. DE ING GEOFISICA I,1,Completo y actual
983,485,4,25,TEMAS SEL. DE ING GEOFISICA I,2,Necesita actualizacion del contenido alas nuevas necesidades del mercado laboral
984,485,4,25,TEMAS SEL. DE ING GEOFISICA I,1,Completo y actual
985,485,4,25,TEMAS SEL. DE ING GEOFISICA I,2,El programa del curso ha sido dise�adp por mi y estoy evaluando qu� actividades son apropiadas y qu� otras actividades se deber�an de incluir
986,485,4,25,TEMAS SEL. DE ING GEOFISICA I,1,Si yo lo propuse 
987,486,4,25,TEMAS SEL. DE ING GEOFISICA II,2,Necesita actualizacion del contenido alas nuevas necesidades del mercado laboral
988,486,4,25,TEMAS SEL. DE ING GEOFISICA II,1,Debe existir una materia antecedente para que existan fundamentos previso a tomar esta asignatura. En caso contrario retomar temario y posicionarla en bloque de especializacion correspondiente.
989,486,4,25,TEMAS SEL. DE ING GEOFISICA II,1,Debe existir una materia antecedente para que existan fundamentos previso a tomar esta asignatura. En caso contrario retomar temario y posicionarla en bloque de especializacion correspondiente.
990,486,4,25,TEMAS SEL. DE ING GEOFISICA II,1,El tiempo para cubrir el temario de la asignatura para un semestre es adecuado.
991,486,4,25,TEMAS SEL. DE ING GEOFISICA II,2,"""El programa del curso lo he propuesto y sigo en desarrollo de actividades, por lo que pruebo ejercicios y veo si tienen efectos positivos en el aprendizaje de los estudiantes"""
992,486,4,25,TEMAS SEL. DE ING GEOFISICA II,1,yo lo propuse 
993,472,4,25,INTRODUCCION A LA GEOFISICA,2,necesitam actualizarse los planes de estudio
994,479,4,25,PROSPECCION GRAVIMETRICA Y MAGNETOMETRICA,1,Debe existir una materia antecedente para que existan fundamentos previso a tomar esta asignatura. En caso contrario retomar temario y posicionarla en bloque de especializacion correspondiente.
997,480,4,25,PROSPECCION SISMICA,3,"""El tiempo de la asignatura para un semestre es muy limitado debido a que se tienen que cubrir dos asignaturas en una. El Temario es muy extenso, a mi parecer es mucha informaci�n para los alumnos."""
998,478,4,25,PROSPECCION ELECTRICA,2,Cubre los temas fundamentales.
999,475,4,25,INVERSION DE DATOS GEOFISICOS,1,el alumno condensa materias previas para forjar nuevo conocimiento
1000,487,4,25,TEMAS SELECTOS DE EXPLORACION MINERA,1,Los temas desarrollados son  enfocados en los problemas actuales de la industria e investigaci�n 
1001,477,4,25,PROCESAMIENTO DE DATOS SISMICOS PETROLEROS,1,"""Contiene los elementos m�nimos de la materia, con los temas contenidos los alumnos obtendr�n un panorama general acerca de la s�smica."""
1002,488,4,25,TEMAS SELECTOS DE EXPLORACION PETROLERA,2,Hay actualizaciones que podr�an mejorar la asignatura.
1003,489,4,25,TEMAS SELECTOS DE GEOTECNIA,1,Los temas desarrollados son  enfocados en los problemas actuales de la industria e investigaci�n 
1004,490,4,25,PROYECTO TERMINAL,2,Debe existir una materia antecedente para que existan fundamentos previso a tomar esta asignatura. En caso contrario retomar temario y posicionarla en bloque de especializacion correspondiente.
1007,470,4,25,FISICA DE LAS ONDAS,1,Si yo lo propuse
1008,471,4,25,FUNDAMENTOS DE TEORIA ELECTROMAGNETICA,1,La idea de esta asignatura es muy concreta y clara
1009,479,4,25,PROSPECCION GRAVIMETRICA Y MAGNETOMETRICA,1,Los objetivos del curso son claros y adecuados de acuerdo a las necesidades del plan curricular
1010,481,4,25,PROSPECCION SISMICA I,1,Porque se introduce la teor�a b�sica del tratamiento de se�ales.
1011,481,4,25,PROSPECCION SISMICA I,1,Porque es una buena introducci�n a la Sismolog�a.
1014,478,4,25,PROSPECCION ELECTRICA,2,Hay que realizar adecuaciones
1015,482,4,25,PROSPECCION SISMICA II,1,Muy bueno
1016,482,4,25,PROSPECCION SISMICA II,1,el alumno condensa materias previas para forjar nuevo conocimiento
1017,475,4,25,INVERSION DE DATOS GEOFISICOS,1,Los temas desarrollados son  enfocados en los problemas actuales de la industria e investigaci�n 
1018,493,4,26,GEOLOGIA ESTRUCTURAL,2,Hay actualizaciones que podr�an mejorar la asignatura.
1019,493,4,26,GEOLOGIA ESTRUCTURAL,2,"""HABRIA QUE RECONSIDERAR LOS TOPICOS QUE SE IMPARTEN EN PROSPECCION SISMICA I Y PROSPECCION SISMICA II, PARA IMPARTIR CONCEPTOS QUE SIRVAN A AMBOS CURSOS"""
1020,491,4,26,GEOLOGIA APLICADA A LA INGENIERIA CIVIL,1,Me parece un temario completo y actualizado.
1021,491,4,26,GEOLOGIA APLICADA A LA INGENIERIA CIVIL,1,Los temas desarrollados son  enfocados en los problemas actuales de la industria e investigaci�n 
1022,495,4,26,GEOLOGIA GENERAL  (2016),1,Es un programa bien estructurado y actualizado.
1023,495,4,26,GEOLOGIA GENERAL  (2016),1,"""El programa no es problema, se requieren pr�cticas de campo y de laboratorio."""
1024,495,4,26,GEOLOGIA GENERAL  (2016),1,Se les proporciona la informaci�n necesaria que est� vigente en la industria
1025,498,4,26,MECANICA DE ROCAS,1,No le veo algun inconveniente al mismo.
1026,498,4,26,MECANICA DE ROCAS,2,Dentro del tema de meteorizaci�n y erosi�n se podr�an incluir los procesos geol�gicos superficiales.
1027,101,4,26,MECANICA DE SUELOS,2,"""Hace falta replantear objetivos, el orden de los temas y tambi�n que la aplicaci�n de los temas no se vea s�lo como un subtema m�s."""
1027,499,4,26,MECANICA DE SUELOS,2,"""Hace falta replantear objetivos, el orden de los temas y tambi�n que la aplicaci�n de los temas no se vea s�lo como un subtema m�s."""
1028,491,4,26,GEOLOGIA APLICADA A LA INGENIERIA CIVIL,1,"""Se le presenta a los alumnos las generalidades y la importancia de la Geolog�a en sus respectivas carreras, as� como la aplicaci�n del entendimiento de cada tema en actividades profesionales"""
1029,491,4,26,GEOLOGIA APLICADA A LA INGENIERIA CIVIL,2,"""EL PROGRAMA ES MUY EXTENSO, CONVIENE HACER UNA REVISI�N DE �STE."""
1030,496,4,26,GEOMETRIA DESCRIPTIVA APLICADA,2,"""EL PROGRAMA ES MUY EXTENSO, CONVIENE HACER UNA REVISI�N DE �STE."""
1031,496,4,26,GEOMETRIA DESCRIPTIVA APLICADA,2,Hay algunos temas que pueden omitirse debido a que se encuentran dentro del temario de otras asignaturas
1032,496,4,26,GEOMETRIA DESCRIPTIVA APLICADA,1,Se les proporciona la informaci�n necesaria que est� vigente en la industria
1033,494,4,26,GEOLOGIA FISICA,1,No veo alg�n inconveniente al mismo
1034,494,4,26,GEOLOGIA FISICA,3,"""El programa de estudios de la asignatura tiene algunos conceptos equivocados, el tema dos �Proyecciones esf�ricas� debe ser modificado por �Proyecci�n estereogr�fica�, y la asignaci�n de horas para los dos �ltimos temas son muy pocas en comparaci�n con el primer tema."""
1035,494,4,26,GEOLOGIA FISICA,3,"""El programa de estudios de la asignatura tiene algunos conceptos equivocados, el tema dos �Proyecciones esf�ricas� debe ser modificado por �Proyecci�n estereogr�fica�, y la asignaci�n de horas para los dos �ltimos temas son muy pocas en comparaci�n con el primer tema."""
1036,494,4,26,GEOLOGIA FISICA,2,"""El programa de estudios de la asignatura tiene algunos conceptos equivocados, el tema dos �Proyecciones esf�ricas� debe ser modificado por �Proyecci�n estereogr�fica�, y la asignaci�n de horas para los dos �ltimos temas son muy pocas en comparaci�n con el primer tema."""
1037,503,4,26,TECNICAS GEOLOGICAS DE CAMPO,2,Es necesario realizar algunas adecuaciones en el programa
1038,503,4,26,TECNICAS GEOLOGICAS DE CAMPO,1,el programa trata los temas fundamentales de la geoqu�mica que podr�n ser de utilidad a las y los ingenieros ge�logos
1039,493,4,26,GEOLOGIA ESTRUCTURAL,1,Los temas fundamentales para una obtener una base s�lida en Ciencias de la Tierra se cubren cabalmente en el programa del curso.
1040,493,4,26,GEOLOGIA ESTRUCTURAL,1,No veo inconveniente alguno al mismo
1041,501,4,26,SISTEMAS DE INFORMACION GEOGRAFICA,2,Dejamos temas de usos de materiales incompletos porque es necesario trabajar presencialmente con el alumno
1042,501,4,26,SISTEMAS DE INFORMACION GEOGRAFICA,1,"""El programa de estudio es adecuado, sin embargo la falta de actividades presenciales dificulta el cubrir el programa por completo."""
1043,498,4,26,MECANICA DE ROCAS,1,Es un programa bien estructurado y actualizado.
1044,498,4,26,MECANICA DE ROCAS,1,Pero faltan pr�cticas de campo y de laboratorio
1045,492,4,26,GEOLOGIA DE MEXICO,1,Ya que cubre los conocimientos b�sicos que debe aprender el estudiante para poder trabajar con datos espaciales.
1046,492,4,26,GEOLOGIA DE MEXICO,1,Lo ser�a aun m�s si todos los estudiantes contaran con las mismas herramientas.
1047,497,4,26,GEOTECNIA DE EXCAVACION,2,"""EL PROGRAMA ES MUY EXTENSO, CONVIENE HACER UNA REVISI�N DE �STE."""
1047,508,4,26,GEOTECNIA DE EXCAVACION,2,"""EL PROGRAMA ES MUY EXTENSO, CONVIENE HACER UNA REVISI�N DE �STE."""
1048,79,4,26,SISTEMAS DE INFORMACION GEOGRAFICA I,2,"""EL PROGRAMA ES MUY EXTENSO, CONVIENE HACER UNA REVISI�N DE �STE."""
1048,502,4,26,SISTEMAS DE INFORMACION GEOGRAFICA I,2,"""EL PROGRAMA ES MUY EXTENSO, CONVIENE HACER UNA REVISI�N DE �STE."""
1049,79,4,26,SISTEMAS DE INFORMACION GEOGRAFICA I,2,Se requieren realizar peque�as adecuaciones en los temas
1049,502,4,26,SISTEMAS DE INFORMACION GEOGRAFICA I,2,Se requieren realizar peque�as adecuaciones en los temas
1050,500,4,26,MECANICA DE SUELOS PARA CIENCIAS DE LA TIERRA,1,Contiene todos los aspectos esenciales para el aprendizaje adecuado
1051,504,4,26,TEMAS SELECTOS DE INGENIERIA GEOLOGICA II,2,En la primera parte del curso debe incluirse una introducci�n que incluya algunos antecedentes en mec�nica de rocas y suelos que es conveniente retomar.
1052,498,4,26,MECANICA DE ROCAS,1,Ya que cubre los conocimientos b�sicos que debe aprender el estudiante para poder trabajar con datos espaciales.
1053,498,4,26,MECANICA DE ROCAS,1,Lo ser�a aun m�s si todos los estudiantes contaran con las mismas herramientas.
1054,498,4,26,MECANICA DE ROCAS,2,Hay algunos temas que pueden omitirse debido a que se encuentran dentro del temario de otras asignaturas
1055,516,4,27,EXPLORACION GEOQUIMICA MINERA,2,"""Sigo trabajando para mejorar el contenido del curso, por lo que agrego y pruebo actividades para ver c�mo funcionan con el grupo"""
1056,505,4,27,GEOESTADISTICA,2,"""EL PROGRAMA ES MUY EXTENSO, CONVIENE HACER UNA REVISI�N DE �STE."""
1057,505,4,27,GEOESTADISTICA,1,"""EL PROGRAMA ES MUY EXTENSO, CONVIENE HACER UNA REVISI�N DE �STE."""
1058,505,4,27,GEOESTADISTICA,1,Me parece actualizado y de con los temas necesarios 
1059,507,4,27,GEOQUIMICA,4,Esta asignatura debe ser del plan de geologia y optativa a modulo en el area de geofisica
1060,509,4,27,MINERALOGIA,1,El temario contiene las bases e incluye las diferentes etapas para el desarrollo de un modelo geoestad�stico. 
1061,509,4,27,MINERALOGIA,1,El temario contiene las bases e incluye las diferentes etapas para el desarrollo de un modelo geoestad�stico. 
1062,509,4,27,MINERALOGIA,2,"""Para los temas de modelado, la asignatura si requiere de un conocimiento de lenguajes de programaci�n como R, Python o Matlab."""
1063,509,4,27,MINERALOGIA,2,"""Actualizarlo de acuerdo con las metodolog�as y tecnolog�as que se utilizan actualmente: sensores remotos, an�lisis espacial , etc."""
1064,517,4,27,PROSPECCION MINERA,1,Se contemplan las bases te�ricas y pr�cticas con las que un futuro Ingeniero debe de contar
1065,511,4,27,PETROLOGIA,1,Se contemplan las bases te�ricas y pr�cticas con las que un futuro Ingeniero debe de contar
1066,511,4,27,PETROLOGIA,1,"""Considero que permite al estudiante conocer el mundo de los minerales, su formaci�n, estructura interna, propiedades cristalogr�ficas, ocurrencia y la revisi�n de t�cnicas descriptivas y determinativas"""
1067,511,4,27,PETROLOGIA,1,"""el programa es adecuado pues contiene los temas fundamentales para introducirse al conocimiento de la Mineralog�a, que es una ciencia muy compleja y necesaria para poder entender los cursos de las petrolog�as y metalogenia."""
1068,511,4,27,PETROLOGIA,2,Un tema requiere de uso de software pero no hay licencia para uso no para todos los alumnos.
1069,515,4,27,PROSPECCION Y EXPLORACION MINERA,2,S�lo considero que los temas podr�an estar mejor organizados
1070,507,4,27,GEOQUIMICA,1,Es adecuado y cubre todos los temas que debe conocer el alumno para el entendimiento de las rocas y su importancia dentro de sus �rea de aplicaci�n profesional
1071,507,4,27,GEOQUIMICA,2,Esta bien
1072,510,4,27,MINERALOGIA OPTICA,1,Es adecuado y cubre todos los temas que debe conocer el alumno para el entendimiento de las rocas y su importancia dentro de sus �rea de aplicaci�n profesional
1073,505,4,27,GEOESTADISTICA,2,Un tema requiere de uso de software pero no hay licencia para uso no para todos los alumnos.
1074,505,4,27,GEOESTADISTICA,1,el programa trata los temas fundamentales de la geoqu�mica que podr�n ser de utilidad a las y los ingenieros ge�logos
1075,505,4,27,GEOESTADISTICA,2,"""Actualizarlo de acuerdo con las metodolog�as y tecnolog�as que se utilizan actualmente: sensores remotos, an�lisis espacial , etc."""
1076,518,4,27,MINERALOGIA OPTICA Y TECNICA,1,"""Considero que le permite al estudiante comprender el  fen�meno �ptico y desarrollar habilidad en el estudio e identificaci�n de minerales formadores de roca en el microscopio petrogr�fico, adem�s de conocer otras t�cnicas anal�ticas de estudio de minerales."""
